Date,Symbole,Nom,Volume,Cours ouverture,Cours Cloture,Variation
2026-08-05 19:20:19.717142,ABJC,SERVAIR ABIDJAN  COTE D'IVOIRE,3 530,3 015,2 800,"-6,67"
2026-08-05 19:20:19.717180,BICB,BANQUE INTERNATIONALE POUR L’INDUSTRIE ET LE COMMERCE DU BENIN,5 754,7 690,7 500,"-2,47"
2026-08-05 19:20:19.717211,BICC,BICI COTE D'IVOIRE,709,29 000,29 000,"0,00"
2026-08-05 19:20:19.717234,BNBC,BERNABE COTE D'IVOIRE,2 121,1 925,1 915,"-0,78"
2026-08-05 19:20:19.717253,BOAB,BANK OF AFRICA BENIN,4 658,8 720,8 700,"-0,23"
2026-08-05 19:20:19.717272,BOABF,BANK OF AFRICA BURKINA FASO,4 831,7 195,7 200,"0,00"
2026-08-05 19:20:19.717293,BOAC,BANK OF AFRICA COTE D'IVOIRE,7 512,11 600,11 600,"0,00"
2026-08-05 19:20:19.717313,BOAM,BANK OF AFRICA MALI,2 790,5 590,5 585,"-0,09"
2026-08-05 19:20:19.717330,BOAN,BANK OF AFRICA NIGER,3 151,5 100,5 075,"-0,49"
2026-08-05 19:20:19.717348,BOAS,BANK OF AFRICA SENEGAL,7 230,7 685,7 600,"-1,30"
2026-08-05 19:20:19.717365,CABC,SICABLE COTE D'IVOIRE,1 139,3 475,3 500,"0,72"
2026-08-05 19:20:19.717383,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO,874,28 300,28 300,"0,00"
2026-08-05 19:20:19.717401,CFAC,CFAO MOTORS COTE D'IVOIRE,3 668,1 690,1 690,"0,00"
2026-08-05 19:20:19.717419,CIEC,CIE COTE D'IVOIRE,2 045,4 995,5 000,"0,10"
2026-08-05 19:20:19.717436,ECOC,ECOBANK COTE D'IVOIRE,1 590,16 200,16 000,"-1,23"
2026-08-05 19:20:19.717474,ETIT,Ecobank Transnational Incorporated TOGO,1 365 222,61,64,"0,00"
2026-08-05 19:20:19.717492,FTSC,FILTISAC COTE D'IVOIRE,6 025,1 970,1 990,"1,02"
2026-08-05 19:20:19.717510,LNBB,LOTERIE NATIONALE DU BENIN,1 866,4 300,4 300,"-2,27"
2026-08-05 19:20:19.717526,NEIC,NEI-CEDA COTE D'IVOIRE,1 983,2 260,2 260,"0,00"
2026-08-05 19:20:19.717543,NSBC,NSIA BANQUE COTE D'IVOIRE,688,23 900,23 850,"-0,42"
2026-08-05 19:20:19.717560,NTLC,NESTLE COTE D'IVOIRE,146,16 700,16 750,"0,30"
2026-08-05 19:20:19.717577,ONTBF,ONATEL BURKINA FASO,6 058,2 940,2 985,"1,53"
2026-08-05 19:20:19.717594,ORAC,ORANGE COTE D'IVOIRE,1 307,17 000,17 175,"1,03"
2026-08-05 19:20:19.717610,ORGT,ORAGROUP TOGO,3 696,3 180,3 140,"-0,32"
2026-08-05 19:20:19.717628,PALC,PALM COTE D'IVOIRE,840,8 980,8 980,"0,00"
2026-08-05 19:20:19.717645,PRSC,TRACTAFRIC MOTORS COTE D'IVOIRE,283,4 400,4 485,"1,93"
2026-08-05 19:20:19.717661,SAFC,SAFCA COTE D'IVOIRE,4 879,5 100,5 000,"-1,96"
2026-08-05 19:20:19.717678,SCRC,SUCRIVOIRE COTE D'IVOIRE,4 921,3 655,3 575,"-2,19"
2026-08-05 19:20:19.717695,SDCC,SODE COTE D'IVOIRE,487,11 900,11 400,"-4,20"
2026-08-05 19:20:19.717711,SDSC,AFRICA GLOBAL LOGISTICS COTE D'IVOIRE,15 283,2 355,2 355,"-7,47"
2026-08-05 19:20:19.717727,SEMC,EVIOSYS PACKAGING SIEM COTE D'IVOIRE,4 433,1 480,1 450,"-2,03"
2026-08-05 19:20:19.717744,SGBC,SOCIETE GENERALE COTE D'IVOIRE,3 149,38 400,37 905,"-0,25"
2026-08-05 19:20:19.717760,SHEC,VIVO ENERGY COTE D'IVOIRE,2 414,2 340,2 300,"-1,08"
2026-08-05 19:20:19.717780,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE,7 575,9 300,9 250,"-0,54"
2026-08-05 19:20:19.717797,SICC,SICOR COTE D'IVOIRE,78,6 575,7 085,"-0,14"
2026-08-05 19:20:19.717816,SIVC,ERIUM COTE D’IVOIRE,4 894,2 150,2 075,"-3,49"
2026-08-05 19:20:19.717832,SLBC,SOLIBRA COTE D'IVOIRE,221,37 670,36 900,"-2,04"
2026-08-05 19:20:19.717849,SMBC,SMB COTE D'IVOIRE,807,15 800,16 500,"5,10"
2026-08-05 19:20:19.717865,SNTS,SONATEL SENEGAL,4 338,31 400,30 200,"-3,82"
2026-08-05 19:20:19.717882,SOGC,SOGB COTE D'IVOIRE,1 331,7 405,8 100,"-3,57"
2026-08-05 19:20:19.717898,SPHC,SAPH COTE D'IVOIRE,960,7 520,7 600,"0,93"
2026-08-05 19:20:19.717915,STAC,SETAO COTE D'IVOIRE,4 287,2 770,2 690,"-3,93"
2026-08-05 19:20:19.717932,STBC,SITAB COTE D'IVOIRE,6 152,24 500,25 000,"3,69"
2026-08-05 19:20:19.717948,TTLC,TOTALENERGIES MARKETING COTE D'IVOIRE,1 345,2 905,2 980,"2,58"
2026-08-05 19:20:19.717964,TTLS,TOTALENERGIES MARKETING SENEGAL,681,3 500,3 630,"3,71"
2026-08-05 19:20:19.717981,UNLC,UNILEVER COTE D'IVOIRE,33,51 055,54 595,"-0,19"
2026-08-05 19:20:19.717997,UNXC,UNIWAX COTE D'IVOIRE,5 591,1 835,1 895,"0,26"
