Date,Symbole,Nom,Volume,Cours ouverture,Cours Cloture,Variation
2026-01-05 03:50:17.758529,ABJC,SERVAIR ABIDJAN  COTE D'IVOIRE,936,2 900,2 920,"0,69"
2026-01-05 03:50:17.758570,BICB,BANQUE INTERNATIONALE POUR L’INDUSTRIE ET LE COMMERCE DU BENIN,1 414,4 975,4 975,"0,00"
2026-01-05 03:50:17.758602,BICC,BICI COTE D'IVOIRE,1 143,19 300,19 300,"-0,75"
2026-01-05 03:50:17.758622,BNBC,BERNABE COTE D'IVOIRE,1 223,1 365,1 365,"-3,19"
2026-01-05 03:50:17.758640,BOAB,BANK OF AFRICA BENIN,817,5 850,5 850,"0,00"
2026-01-05 03:50:17.758660,BOABF,BANK OF AFRICA BURKINA FASO,439,3 900,3 940,"5,07"
2026-01-05 03:50:17.758677,BOAC,BANK OF AFRICA COTE D'IVOIRE,728,7 180,7 180,"0,00"
2026-01-05 03:50:17.758696,BOAM,BANK OF AFRICA MALI,2 004,3 995,3 990,"-0,25"
2026-01-05 03:50:17.758713,BOAN,BANK OF AFRICA NIGER,1 117,2 455,2 600,"-0,38"
2026-01-05 03:50:17.758731,BOAS,BANK OF AFRICA SENEGAL,2 052,5 240,5 235,"-0,10"
2026-01-05 03:50:17.758748,CABC,SICABLE COTE D'IVOIRE,742,2 360,2 350,"-0,42"
2026-01-05 03:50:17.758765,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO,1 139,10 780,10 845,"0,60"
2026-01-05 03:50:17.758782,CFAC,CFAO MOTORS COTE D'IVOIRE,2 776,1 355,1 395,"-2,45"
2026-01-05 03:50:17.758799,CIEC,CIE COTE D'IVOIRE,5 847,2 430,2 400,"1,69"
2026-01-05 03:50:17.758815,ECOC,ECOBANK COTE D'IVOIRE,19 750,16 000,16 000,"0,00"
2026-01-05 03:50:17.758831,ETIT,Ecobank Transnational Incorporated TOGO,89 496,23,23,"0,00"
2026-01-05 03:50:17.758851,FTSC,FILTISAC COTE D'IVOIRE,4 132,2 210,2 195,"-1,13"
2026-01-05 03:50:17.758868,LNBB,LOTERIE NATIONALE DU BENIN,284,3 995,4 295,"0,00"
2026-01-05 03:50:17.758885,NEIC,NEI-CEDA COTE D'IVOIRE,1 381,1 190,1 110,"-7,50"
2026-01-05 03:50:17.758901,NSBC,NSIA BANQUE COTE D'IVOIRE,642,11 445,11 430,"-0,13"
2026-01-05 03:50:17.758917,NTLC,NESTLE COTE D'IVOIRE,464,10 650,10 995,"3,24"
2026-01-05 03:50:17.758950,ONTBF,ONATEL BURKINA FASO,1 690,2 300,2 450,"-1,41"
2026-01-05 03:50:17.758967,ORAC,ORANGE COTE D'IVOIRE,2 639,14 250,14 055,"-1,37"
2026-01-05 03:50:17.758983,ORGT,ORAGROUP TOGO,239,2 425,2 485,"3,54"
2026-01-05 03:50:17.759000,PALC,PALM COTE D'IVOIRE,221,8 100,8 000,"-1,23"
2026-01-05 03:50:17.759018,PRSC,TRACTAFRIC MOTORS COTE D'IVOIRE,222,3 875,3 870,"-0,13"
2026-01-05 03:50:17.759037,SAFC,SAFCA COTE D'IVOIRE,934,3 250,3 175,"-3,93"
2026-01-05 03:50:17.759056,SCRC,SUCRIVOIRE COTE D'IVOIRE,6 651,1 060,1 045,"-1,42"
2026-01-05 03:50:17.759072,SDCC,SODE COTE D'IVOIRE,381,5 800,5 800,"0,00"
2026-01-05 03:50:17.759088,SDSC,AFRICA GLOBAL LOGISTICS COTE D'IVOIRE,1 190,1 450,1 495,"-1,32"
2026-01-05 03:50:17.759106,SEMC,EVIOSYS PACKAGING SIEM COTE D'IVOIRE,135 518,750,750,"7,14"
2026-01-05 03:50:17.759122,SGBC,SOCIETE GENERALE COTE D'IVOIRE,6 186,29 875,29 600,"-0,99"
2026-01-05 03:50:17.759140,SHEC,VIVO ENERGY COTE D'IVOIRE,1 304,1 440,1 435,"-0,69"
2026-01-05 03:50:17.759157,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE,761,5 750,5 740,"-0,17"
2026-01-05 03:50:17.759174,SICC,SICOR COTE D'IVOIRE,2,3 300,3 300,"0,00"
2026-01-05 03:50:17.759189,SIVC,ERIUM COTE D’IVOIRE,10 948,1 695,1 680,"6,33"
2026-01-05 03:50:17.759205,SLBC,SOLIBRA COTE D'IVOIRE,157,28 500,28 500,"-1,38"
2026-01-05 03:50:17.759221,SMBC,SMB COTE D'IVOIRE,105,9 500,9 495,"-0,05"
2026-01-05 03:50:17.759237,SNTS,SONATEL SENEGAL,2 383,24 600,25 995,"-0,48"
2026-01-05 03:50:17.759253,SOGC,SOGB COTE D'IVOIRE,290,7 505,7 795,"-1,33"
2026-01-05 03:50:17.759270,SPHC,SAPH COTE D'IVOIRE,351,7 895,7 750,"-1,90"
2026-01-05 03:50:17.759286,STAC,SETAO COTE D'IVOIRE,4 096,1 240,1 280,"-3,40"
2026-01-05 03:50:17.759302,STBC,SITAB COTE D'IVOIRE,175,19 780,19 690,"-0,46"
2026-01-05 03:50:17.759318,TTLC,TOTALENERGIES MARKETING COTE D'IVOIRE,738,2 335,2 335,"0,00"
2026-01-05 03:50:17.759336,TTLS,TOTALENERGIES MARKETING SENEGAL,453,2 510,2 530,"1,20"
2026-01-05 03:50:17.759353,UNLC,UNILEVER COTE D'IVOIRE,7,35 000,35 000,"2,26"
2026-01-05 03:50:17.759369,UNXC,UNIWAX COTE D'IVOIRE,5 488,1 400,1 410,"0,71"
