Date,Symbole,Nom,Volume,Cours ouverture,Cours Cloture,Variation
2025-11-28 01:06:46.565659,ABJC,SERVAIR ABIDJAN  COTE D'IVOIRE,4 884,2 340,2 500,"6,84"
2025-11-28 01:06:46.565699,BICB,BANQUE INTERNATIONALE POUR L’INDUSTRIE ET LE COMMERCE DU BENIN,1 733,5 050,4 955,"0,41"
2025-11-28 01:06:46.565723,BICC,BICI COTE D'IVOIRE,5 120,20 345,20 150,"0,75"
2025-11-28 01:06:46.565742,BNBC,BERNABE COTE D'IVOIRE,5 496,1 365,1 365,"0,00"
2025-11-28 01:06:46.565760,BOAB,BANK OF AFRICA BENIN,2 807,5 170,5 190,"0,78"
2025-11-28 01:06:46.565779,BOABF,BANK OF AFRICA BURKINA FASO,706,3 820,3 820,"0,00"
2025-11-28 01:06:46.565800,BOAC,BANK OF AFRICA COTE D'IVOIRE,2 501,7 250,7 105,"-2,54"
2025-11-28 01:06:46.565816,BOAM,BANK OF AFRICA MALI,7 599,3 995,3 995,"0,00"
2025-11-28 01:06:46.565833,BOAN,BANK OF AFRICA NIGER,3 742,2 500,2 495,"-0,20"
2025-11-28 01:06:46.565851,BOAS,BANK OF AFRICA SENEGAL,2 686,5 500,5 485,"-0,27"
2025-11-28 01:06:46.565868,CABC,SICABLE COTE D'IVOIRE,759,2 100,2 210,"7,02"
2025-11-28 01:06:46.565885,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO,586,10 750,10 850,"-0,91"
2025-11-28 01:06:46.565906,CFAC,CFAO MOTORS COTE D'IVOIRE,4 564,1 585,1 695,"7,28"
2025-11-28 01:06:46.565923,CIEC,CIE COTE D'IVOIRE,6 937,2 500,2 500,"0,00"
2025-11-28 01:06:46.565939,ECOC,ECOBANK COTE D'IVOIRE,1 772,16 390,15 500,"0,00"
2025-11-28 01:06:46.565956,ETIT,Ecobank Transnational Incorporated TOGO,184 136,23,23,"0,00"
2025-11-28 01:06:46.565972,FTSC,FILTISAC COTE D'IVOIRE,10 228,2 250,2 085,"-7,33"
2025-11-28 01:06:46.565990,LNBB,LOTERIE NATIONALE DU BENIN,211,3 800,3 800,"0,00"
2025-11-28 01:06:46.566006,NEIC,NEI-CEDA COTE D'IVOIRE,1 069,900,925,"2,78"
2025-11-28 01:06:46.566022,NSBC,NSIA BANQUE COTE D'IVOIRE,1 738,11 995,11 990,"-0,04"
2025-11-28 01:06:46.566038,NTLC,NESTLE COTE D'IVOIRE,912,11 820,11 500,"-2,54"
2025-11-28 01:06:46.566055,ONTBF,ONATEL BURKINA FASO,7 463,2 480,2 540,"2,42"
2025-11-28 01:06:46.566071,ORAC,ORANGE COTE D'IVOIRE,1 420,15 280,15 200,"-0,52"
2025-11-28 01:06:46.566087,ORGT,ORAGROUP TOGO,3 974,2 525,2 455,"-2,77"
2025-11-28 01:06:46.566104,PALC,PALM COTE D'IVOIRE,2 493,8 120,7 995,"-1,54"
2025-11-28 01:06:46.566119,PRSC,TRACTAFRIC MOTORS COTE D'IVOIRE,1 002,3 910,3 830,"-2,05"
2025-11-28 01:06:46.566135,SAFC,SAFCA COTE D'IVOIRE,3 351,3 140,3 145,"0,16"
2025-11-28 01:06:46.566152,SCRC,SUCRIVOIRE COTE D'IVOIRE,16 647,990,990,"-1,00"
2025-11-28 01:06:46.566168,SDCC,SODE COTE D'IVOIRE,292,6 120,6 100,"-0,33"
2025-11-28 01:06:46.566183,SDSC,AFRICA GLOBAL LOGISTICS COTE D'IVOIRE,12 164,1 455,1 480,"2,07"
2025-11-28 01:06:46.566199,SEMC,EVIOSYS PACKAGING SIEM COTE D'IVOIRE,0,0,700,"0,00"
2025-11-28 01:06:46.566215,SGBC,SOCIETE GENERALE COTE D'IVOIRE,3 312,26 250,26 400,"0,72"
2025-11-28 01:06:46.566230,SHEC,VIVO ENERGY COTE D'IVOIRE,4 808,1 535,1 545,"0,98"
2025-11-28 01:06:46.566246,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE,5 355,5 740,5 750,"0,17"
2025-11-28 01:06:46.566262,SICC,SICOR COTE D'IVOIRE,75,3 640,3 640,"7,37"
2025-11-28 01:06:46.566278,SIVC,AIR LIQUIDE COTE D'IVOIRE,5 601,700,720,"3,60"
2025-11-28 01:06:46.566293,SLBC,SOLIBRA COTE D'IVOIRE,532,27 995,27 500,"-1,79"
2025-11-28 01:06:46.566309,SMBC,SMB COTE D'IVOIRE,2 125,9 505,9 480,"-0,26"
2025-11-28 01:06:46.566325,SNTS,SONATEL SENEGAL,1 062,25 450,25 425,"-0,68"
2025-11-28 01:06:46.566341,SOGC,SOGB COTE D'IVOIRE,1 427,7 975,7 910,"0,13"
2025-11-28 01:06:46.566356,SPHC,SAPH COTE D'IVOIRE,1 959,7 790,8 095,"3,92"
2025-11-28 01:06:46.566372,STAC,SETAO COTE D'IVOIRE,294,1 150,1 065,"-7,39"
2025-11-28 01:06:46.566388,STBC,SITAB COTE D'IVOIRE,1 577,19 715,19 495,"-1,04"
2025-11-28 01:06:46.566404,TTLC,TOTALENERGIES MARKETING COTE D'IVOIRE,1 381,2 325,2 305,"0,22"
2025-11-28 01:06:46.566420,TTLS,TOTALENERGIES MARKETING SENEGAL,1 310,2 475,2 480,"-0,80"
2025-11-28 01:06:46.566437,UNLC,UNILEVER COTE D'IVOIRE,12,40 850,43 400,"0,01"
2025-11-28 01:06:46.566453,UNXC,UNIWAX COTE D'IVOIRE,2 040,1 505,1 495,"-3,24"
