Date,Symbole,Nom,Volume,Cours ouverture,Cours Cloture,Variation
2025-12-16 08:22:53.033848,ABJC,SERVAIR ABIDJAN  COTE D'IVOIRE,6 109,3 060,3 060,"7,37"
2025-12-16 08:22:53.033889,BICB,BANQUE INTERNATIONALE POUR L’INDUSTRIE ET LE COMMERCE DU BENIN,4 072,4 950,4 850,"-2,90"
2025-12-16 08:22:53.033917,BICC,BICI COTE D'IVOIRE,250,19 510,19 750,"-0,25"
2025-12-16 08:22:53.033937,BNBC,BERNABE COTE D'IVOIRE,1 870,1 460,1 460,"7,35"
2025-12-16 08:22:53.033955,BOAB,BANK OF AFRICA BENIN,5 234,5 965,5 945,"-0,34"
2025-12-16 08:22:53.033974,BOABF,BANK OF AFRICA BURKINA FASO,2 589,4 000,4 000,"-0,37"
2025-12-16 08:22:53.033991,BOAC,BANK OF AFRICA COTE D'IVOIRE,2 510,7 100,7 100,"-1,05"
2025-12-16 08:22:53.034008,BOAM,BANK OF AFRICA MALI,7 018,4 300,4 345,"2,36"
2025-12-16 08:22:53.034025,BOAN,BANK OF AFRICA NIGER,657,2 500,2 500,"0,00"
2025-12-16 08:22:53.034043,BOAS,BANK OF AFRICA SENEGAL,5 948,5 475,5 450,"-0,46"
2025-12-16 08:22:53.034059,CABC,SICABLE COTE D'IVOIRE,1 382,2 300,2 445,"6,30"
2025-12-16 08:22:53.034076,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO,239,10 790,10 790,"0,00"
2025-12-16 08:22:53.034096,CFAC,CFAO MOTORS COTE D'IVOIRE,3 004,1 400,1 420,"-0,35"
2025-12-16 08:22:53.034112,CIEC,CIE COTE D'IVOIRE,18 947,2 500,2 495,"-0,20"
2025-12-16 08:22:53.034128,ECOC,ECOBANK COTE D'IVOIRE,1 258,15 210,15 220,"0,07"
2025-12-16 08:22:53.034144,ETIT,Ecobank Transnational Incorporated TOGO,679 321,22,22,"0,00"
2025-12-16 08:22:53.034160,FTSC,FILTISAC COTE D'IVOIRE,8 331,2 300,2 230,"-2,83"
2025-12-16 08:22:53.034177,LNBB,LOTERIE NATIONALE DU BENIN,262,3 860,3 800,"-1,55"
2025-12-16 08:22:53.034194,NEIC,NEI-CEDA COTE D'IVOIRE,1 428,900,935,"-1,06"
2025-12-16 08:22:53.034211,NSBC,NSIA BANQUE COTE D'IVOIRE,564,11 900,11 940,"-0,33"
2025-12-16 08:22:53.034228,NTLC,NESTLE COTE D'IVOIRE,1 259,11 290,11 290,"0,00"
2025-12-16 08:22:53.034245,ONTBF,ONATEL BURKINA FASO,14 195,2 505,2 505,"0,00"
2025-12-16 08:22:53.034261,ORAC,ORANGE COTE D'IVOIRE,2 162,15 100,15 095,"-0,03"
2025-12-16 08:22:53.034277,ORGT,ORAGROUP TOGO,1 295,2 575,2 575,"0,19"
2025-12-16 08:22:53.034294,PALC,PALM COTE D'IVOIRE,1 517,7 995,8 000,"0,06"
2025-12-16 08:22:53.034311,PRSC,TRACTAFRIC MOTORS COTE D'IVOIRE,1 056,3 850,3 800,"-1,30"
2025-12-16 08:22:53.034330,SAFC,SAFCA COTE D'IVOIRE,4 315,3 240,3 350,"3,40"
2025-12-16 08:22:53.034349,SCRC,SUCRIVOIRE COTE D'IVOIRE,5 259,1 000,1 075,"7,50"
2025-12-16 08:22:53.034365,SDCC,SODE COTE D'IVOIRE,808,6 110,6 110,"0,00"
2025-12-16 08:22:53.034381,SDSC,AFRICA GLOBAL LOGISTICS COTE D'IVOIRE,1 176,1 470,1 470,"-0,34"
2025-12-16 08:22:53.034396,SEMC,EVIOSYS PACKAGING SIEM COTE D'IVOIRE,0,0,700,"0,00"
2025-12-16 08:22:53.034413,SGBC,SOCIETE GENERALE COTE D'IVOIRE,296,28 900,29 000,"0,35"
2025-12-16 08:22:53.034431,SHEC,VIVO ENERGY COTE D'IVOIRE,9 638,1 550,1 560,"0,65"
2025-12-16 08:22:53.034447,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE,4 096,5 620,5 790,"1,58"
2025-12-16 08:22:53.034463,SICC,SICOR COTE D'IVOIRE,173,3 500,3 510,"-2,50"
2025-12-16 08:22:53.034480,SIVC,ERIUM COTE D’IVOIRE,42 373,1 160,1 160,"7,41"
2025-12-16 08:22:53.034496,SLBC,SOLIBRA COTE D'IVOIRE,218,28 000,28 700,"7,49"
2025-12-16 08:22:53.034512,SMBC,SMB COTE D'IVOIRE,174,9 785,9 700,"2,11"
2025-12-16 08:22:53.034529,SNTS,SONATEL SENEGAL,1 747,25 600,25 105,"-1,55"
2025-12-16 08:22:53.034544,SOGC,SOGB COTE D'IVOIRE,1 251,7 845,7 845,"0,00"
2025-12-16 08:22:53.034560,SPHC,SAPH COTE D'IVOIRE,384,7 850,7 840,"-0,06"
2025-12-16 08:22:53.034579,STAC,SETAO COTE D'IVOIRE,1 766,1 075,1 050,"-1,87"
2025-12-16 08:22:53.034595,STBC,SITAB COTE D'IVOIRE,453,19 805,19 780,"1,44"
2025-12-16 08:22:53.034611,TTLC,TOTALENERGIES MARKETING COTE D'IVOIRE,929,2 395,2 390,"-0,21"
2025-12-16 08:22:53.034627,TTLS,TOTALENERGIES MARKETING SENEGAL,317,2 555,2 555,"-0,20"
2025-12-16 08:22:53.034643,UNLC,UNILEVER COTE D'IVOIRE,9,40 000,40 000,"-6,97"
2025-12-16 08:22:53.034658,UNXC,UNIWAX COTE D'IVOIRE,2 086,1 430,1 430,"0,00"
