Date,Symbole,Nom,Volume,Cours ouverture,Cours Cloture,Variation
2026-03-05 08:33:46.859378,ABJC,SERVAIR ABIDJAN  COTE D'IVOIRE,3 995,3 300,3 150,"-5,12"
2026-03-05 08:33:46.859422,BICB,BANQUE INTERNATIONALE POUR L’INDUSTRIE ET LE COMMERCE DU BENIN,2 864,5 200,5 250,"1,06"
2026-03-05 08:33:46.859445,BICC,BICI COTE D'IVOIRE,1 648,25 100,24 800,"1,14"
2026-03-05 08:33:46.859468,BNBC,BERNABE COTE D'IVOIRE,1 617,1 600,1 590,"-0,62"
2026-03-05 08:33:46.859485,BOAB,BANK OF AFRICA BENIN,10 664,7 000,6 990,"-0,14"
2026-03-05 08:33:46.859506,BOABF,BANK OF AFRICA BURKINA FASO,5 512,4 725,4 700,"-0,53"
2026-03-05 08:33:46.859523,BOAC,BANK OF AFRICA COTE D'IVOIRE,15 632,8 050,8 010,"0,12"
2026-03-05 08:33:46.859540,BOAM,BANK OF AFRICA MALI,6 306,4 700,4 600,"-2,13"
2026-03-05 08:33:46.859556,BOAN,BANK OF AFRICA NIGER,9 401,2 800,2 720,"0,74"
2026-03-05 08:33:46.859572,BOAS,BANK OF AFRICA SENEGAL,6 101,7 100,6 840,"-5,00"
2026-03-05 08:33:46.859588,CABC,SICABLE COTE D'IVOIRE,1 540,3 995,3 990,"-0,13"
2026-03-05 08:33:46.859604,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO,951,13 010,13 105,"0,81"
2026-03-05 08:33:46.859621,CFAC,CFAO MOTORS COTE D'IVOIRE,12 352,1 780,1 785,"0,28"
2026-03-05 08:33:46.859636,CIEC,CIE COTE D'IVOIRE,5 771,3 415,3 390,"-0,73"
2026-03-05 08:33:46.859652,ECOC,ECOBANK COTE D'IVOIRE,1 176,16 200,16 475,"1,70"
2026-03-05 08:33:46.859667,ETIT,Ecobank Transnational Incorporated TOGO,1 008 508,33,31,"-6,06"
2026-03-05 08:33:46.859683,FTSC,FILTISAC COTE D'IVOIRE,3 275,2 430,2 405,"-1,84"
2026-03-05 08:33:46.859700,LNBB,LOTERIE NATIONALE DU BENIN,2 662,3 865,3 895,"0,78"
2026-03-05 08:33:46.859732,NEIC,NEI-CEDA COTE D'IVOIRE,2 154,1 460,1 400,"-4,11"
2026-03-05 08:33:46.859748,NSBC,NSIA BANQUE COTE D'IVOIRE,1 975,14 700,14 400,"-3,29"
2026-03-05 08:33:46.859767,NTLC,NESTLE COTE D'IVOIRE,373,12 700,12 500,"0,00"
2026-03-05 08:33:46.859787,ONTBF,ONATEL BURKINA FASO,3 438,2 885,2 850,"-1,21"
2026-03-05 08:33:46.859802,ORAC,ORANGE COTE D'IVOIRE,5 352,15 900,15 900,"0,00"
2026-03-05 08:33:46.859817,ORGT,ORAGROUP TOGO,15 657,3 450,3 500,"2,49"
2026-03-05 08:33:46.859833,PALC,PALM COTE D'IVOIRE,5 565,9 200,9 350,"1,63"
2026-03-05 08:33:46.859849,PRSC,TRACTAFRIC MOTORS COTE D'IVOIRE,5 367,5 260,5 300,"0,86"
2026-03-05 08:33:46.859864,SAFC,SAFCA COTE D'IVOIRE,3 744,4 965,4 965,"-7,46"
2026-03-05 08:33:46.859880,SCRC,SUCRIVOIRE COTE D'IVOIRE,3 912,1 565,1 570,"0,32"
2026-03-05 08:33:46.859896,SDCC,SODE COTE D'IVOIRE,13 201,7 700,8 110,"0,00"
2026-03-05 08:33:46.859911,SDSC,AFRICA GLOBAL LOGISTICS COTE D'IVOIRE,9 425,2 150,2 000,"-6,54"
2026-03-05 08:33:46.859926,SEMC,EVIOSYS PACKAGING SIEM COTE D'IVOIRE,14 837,2 005,2 000,"-2,44"
2026-03-05 08:33:46.859942,SGBC,SOCIETE GENERALE COTE D'IVOIRE,31 726,37 000,35 995,"-4,01"
2026-03-05 08:33:46.859957,SHEC,VIVO ENERGY COTE D'IVOIRE,28 022,2 510,2 510,"7,49"
2026-03-05 08:33:46.859972,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE,18 079,6 700,6 800,"1,49"
2026-03-05 08:33:46.859991,SICC,SICOR COTE D'IVOIRE,92,4 285,4 000,"-6,76"
2026-03-05 08:33:46.860009,SIVC,ERIUM COTE D’IVOIRE,27 960,2 500,2 500,"-6,89"
2026-03-05 08:33:46.860024,SLBC,SOLIBRA COTE D'IVOIRE,1 778,44 050,40 840,"-7,50"
2026-03-05 08:33:46.860039,SMBC,SMB COTE D'IVOIRE,266,13 390,13 400,"0,07"
2026-03-05 08:33:46.860055,SNTS,SONATEL SENEGAL,10 054,29 200,28 200,"-3,59"
2026-03-05 08:33:46.860071,SOGC,SOGB COTE D'IVOIRE,2 418,8 900,8 890,"-0,17"
2026-03-05 08:33:46.860086,SPHC,SAPH COTE D'IVOIRE,2 471,8 235,8 230,"-0,06"
2026-03-05 08:33:46.860102,STAC,SETAO COTE D'IVOIRE,3 869,1 945,1 920,"-1,03"
2026-03-05 08:33:46.860117,STBC,SITAB COTE D'IVOIRE,4 430,21 480,21 410,"-0,33"
2026-03-05 08:33:46.860133,TTLC,TOTALENERGIES MARKETING COTE D'IVOIRE,13 125,3 300,3 160,"1,12"
2026-03-05 08:33:46.860148,TTLS,TOTALENERGIES MARKETING SENEGAL,5 644,3 495,3 440,"4,24"
2026-03-05 08:33:46.860163,UNLC,UNILEVER COTE D'IVOIRE,42,70 000,73 995,"5,71"
2026-03-05 08:33:46.860178,UNXC,UNIWAX COTE D'IVOIRE,28 464,1 975,1 995,"-6,56"
